"","...1","...2","Study_ID","Site_ID","broad_outcome","detailed_outcome","is_subset","Highest_taxonomic_resolution","trophic_group","trophic_assigned","sampling_method","sampling_month","sampling_season","disturbance_type","comparison_type","disturbance_av","control_av","disturbance_av_before","control_av_before","dist_var","control_var","dist_var_before","control_var_before","var_type","dist_n","control_n","significant","approx_p_val","exact_p_val","sample_area","sampling_depth","perc_during_dist","perc_annual_dist","time_after_dist_start","time_after_dist_end","TN","SOC","soil_moisture","phylum","Taxa_Class","Taxa_subclass","superorder","Taxa_order","Functional_group_size","total_carbon","bulk_density","available_WSC","clay","sand","silt","ph","organic_carbon","lat","lon","forest_type","deciduous_coniferous","plantation","plot_area","mean_annual_precipitation","mean_annual_temperature","soil_pH","soil_type","temp_bio","precip_bio","sand_usda","silt_usda","clay_usda","temp","precip","trophic_all","temp.1","precip.1","precip_seasonality","temp_seasonality","aridity"
"127","296","123","Lindberg_2002a","Lindberg_2002a_1","evenness",NA,"FALSE","Oribatida",NA,NA,"tullgren funnel","October","Autumn","drought","undisturbed vs disturbed",0.44,0.61,NA,NA,NA,NA,NA,NA,NA,4,4,"TRUE","<0.05",NA,100,10,70,35,2555,NA,NA,NA,0.401515152,"Arthropoda","Arachnida","Acari","Acariformes","Oribatida","mesofauna",22.2921,1.41,5,10,50,40,4.5,5.27,56.55,13.21666667,"boreal forest","coniferous","TRUE",506.25,1150,7.5,4,"sandy loam",7,861,60,25,10,7.5,1150,NA,7,86.1,23,6367,2.16790212616664
"128","297","125","Lindberg_2002a","Lindberg_2002a_1","alpha diversity","fishers alpha","FALSE","Oribatida",NA,NA,"tullgren funnel","October","Autumn","drought","undisturbed vs disturbed",3.43,3.65,NA,NA,NA,NA,NA,NA,NA,4,4,"FALSE",">0.05",NA,100,10,70,35,2555,NA,NA,NA,0.401515152,"Arthropoda","Arachnida","Acari","Acariformes","Oribatida","mesofauna",22.2921,1.41,5,10,50,40,4.5,5.27,56.55,13.21666667,"boreal forest","coniferous","TRUE",506.25,1150,7.5,4,"sandy loam",7,861,60,25,10,7.5,1150,NA,7,86.1,23,6367,2.16790212616664
"129","298","127","Lindberg_2002a","Lindberg_2002a_1","alpha diversity","shannon wiener","FALSE","Oribatida",NA,NA,"tullgren funnel","October","Autumn","drought","undisturbed vs disturbed",1.33,1.99,NA,NA,NA,NA,NA,NA,NA,4,4,"TRUE","<0.05",NA,100,10,70,35,2555,NA,NA,NA,0.401515152,"Arthropoda","Arachnida","Acari","Acariformes","Oribatida","mesofauna",22.2921,1.41,5,10,50,40,4.5,5.27,56.55,13.21666667,"boreal forest","coniferous","TRUE",506.25,1150,7.5,4,"sandy loam",7,861,60,25,10,7.5,1150,NA,7,86.1,23,6367,2.16790212616664
"130","299","129","Lindberg_2002a","Lindberg_2002a_1","alpha diversity","simpsons index","FALSE","Oribatida",NA,NA,"tullgren funnel","October","Autumn","drought","undisturbed vs disturbed",20,26,NA,NA,1.7,0.6,NA,NA,"SE",4,4,"TRUE","<0.05",NA,100,10,70,35,2555,NA,NA,NA,0.401515152,"Arthropoda","Arachnida","Acari","Acariformes","Oribatida","mesofauna",22.2921,1.41,5,10,50,40,4.5,5.27,56.55,13.21666667,"boreal forest","coniferous","TRUE",506.25,1150,7.5,4,"sandy loam",7,861,60,25,10,7.5,1150,NA,7,86.1,23,6367,2.16790212616664
"131","122","133","Lindberg_2002a","Lindberg_2002a_1","abundance",NA,"FALSE","Collembola",NA,"fungivore","high-gradient canister","October","Autumn","precip_inc","undisturbed vs disturbed",66000,38000,NA,NA,6800,6300,NA,NA,"SE",4,4,"FALSE",">0.07",NA,100,10,137,137,2555,NA,NA,NA,0.401515152,"Arthropoda","Entognatha","Collembola",NA,NA,"mesofauna",22.2921,1.41,5,10,50,40,4.5,5.27,56.55,13.21666667,"boreal forest","coniferous","TRUE",2025,1150,7.5,4,"sandy loam",7,861,60,25,10,7.5,1150,"fungivore",7,86.1,23,6367,2.16790212616664
"132","123","137","Lindberg_2002a","Lindberg_2002a_1","evenness",NA,"FALSE","Collembola",NA,"fungivore","tullgren funnel","October","Autumn","precip_inc","undisturbed vs disturbed",0.69,0.69,NA,NA,NA,NA,NA,NA,NA,4,4,"FALSE",">0.05",NA,100,10,137,137,2555,NA,NA,NA,0.401515152,"Arthropoda","Entognatha","Collembola",NA,NA,"mesofauna",22.2921,1.41,5,10,50,40,4.5,5.27,56.55,13.21666667,"boreal forest","coniferous","TRUE",2025,1150,7.5,4,"sandy loam",7,861,60,25,10,7.5,1150,"fungivore",7,86.1,23,6367,2.16790212616664
"133","124","139","Lindberg_2002a","Lindberg_2002a_1","alpha diversity","fishers alpha","FALSE","Collembola",NA,"fungivore","tullgren funnel","November","Autumn","precip_inc","undisturbed vs disturbed",2.12,2.34,NA,NA,NA,NA,NA,NA,NA,4,4,"FALSE",">0.05",NA,100,10,137,137,2555,NA,NA,NA,0.401515152,"Arthropoda","Entognatha","Collembola",NA,NA,"mesofauna",22.2921,1.41,5,10,50,40,4.5,5.27,56.55,13.21666667,"boreal forest","coniferous","TRUE",2025,1150,7.5,4,"sandy loam",7,861,60,25,10,7.5,1150,"fungivore",7,86.1,23,6367,2.16790212616664
"134","125","141","Lindberg_2002a","Lindberg_2002a_1","alpha diversity","shannon wiener","FALSE","Collembola",NA,"fungivore","tullgren funnel","October","Autumn","precip_inc","undisturbed vs disturbed",1.83,1.85,NA,NA,NA,NA,NA,NA,NA,4,4,"FALSE",">0.05",NA,100,10,137,137,2555,NA,NA,NA,0.401515152,"Arthropoda","Entognatha","Collembola",NA,NA,"mesofauna",22.2921,1.41,5,10,50,40,4.5,5.27,56.55,13.21666667,"boreal forest","coniferous","TRUE",2025,1150,7.5,4,"sandy loam",7,861,60,25,10,7.5,1150,"fungivore",7,86.1,23,6367,2.16790212616664
"135","126","143","Lindberg_2002a","Lindberg_2002a_1","alpha diversity","simpsons index","FALSE","Collembola",NA,"fungivore","tullgren funnel","October","Autumn","precip_inc","undisturbed vs disturbed",14,15,NA,NA,NA,0.6,NA,NA,"SE",4,4,"FALSE",">0.05",NA,100,10,137,137,2555,NA,NA,NA,0.401515152,"Arthropoda","Entognatha","Collembola",NA,NA,"mesofauna",22.2921,1.41,5,10,50,40,4.5,5.27,56.55,13.21666667,"boreal forest","coniferous","TRUE",2025,1150,7.5,4,"sandy loam",7,861,60,25,10,7.5,1150,"fungivore",7,86.1,23,6367,2.16790212616664
"136","180","134","Lindberg_2002a","Lindberg_2002a_1","abundance",NA,"FALSE","Enchytraeidae",NA,NA,"baerman funnel","October","Autumn","precip_inc","undisturbed vs disturbed",890,36600,NA,NA,85,8700,NA,NA,"SE",4,4,"FALSE",">0.08",NA,15.9,15,137,137,2555,NA,NA,NA,0.401515152,"Annelidae","Clitellata",NA,NA,"Haplotaxida","mesofauna",22.2921,1.41,5,10,50,40,4.5,5.27,56.55,13.21666667,"boreal forest","coniferous","TRUE",2025,1150,7.5,4,"sandy loam",7,861,60,25,10,7.5,1150,NA,7,86.1,23,6367,2.16790212616664
"137","188","135","Lindberg_2002a","Lindberg_2002a_1","abundance",NA,"FALSE","Macroarthropods","predator",NA,"tullgren funnel","October","Autumn","precip_inc","undisturbed vs disturbed",97400,860,NA,NA,10000,100,NA,NA,"SE",4,4,"FALSE",">0.09",NA,100,10,137,137,2555,NA,NA,NA,0.401515152,"Arthropoda",NA,NA,NA,NA,"macrofauna",22.2921,1.41,5,10,50,40,4.5,5.27,56.55,13.21666667,"boreal forest","coniferous","TRUE",2025,1150,7.5,4,"sandy loam",7,861,60,25,10,7.5,1150,"predator",7,86.1,23,6367,2.16790212616664
"138","217","132","Lindberg_2002a","Lindberg_2002a_1","abundance",NA,"FALSE","Mesostigmata",NA,"predator","high-gradient canister","October","Autumn","precip_inc","undisturbed vs disturbed",13100,7400,NA,NA,4100,690,NA,NA,"SE",4,4,"FALSE",">0.06",NA,100,10,137,137,2555,NA,NA,NA,0.401515152,"Arthropoda","Arachnida",NA,"Parasitiformes","Mesostigmata","mesofauna",22.2921,1.41,5,10,50,40,4.5,5.27,56.55,13.21666667,"boreal forest","coniferous","TRUE",2025,1150,7.5,4,"sandy loam",7,861,60,25,10,7.5,1150,"predator",7,86.1,23,6367,2.16790212616664
"139","300","131","Lindberg_2002a","Lindberg_2002a_1","abundance",NA,"FALSE","Oribatida",NA,NA,"high-gradient canister","October","Autumn","precip_inc","undisturbed vs disturbed",317000,220000,NA,NA,46600,32600,NA,NA,"SE",4,4,"FALSE",">0.05",NA,100,10,137,137,2555,NA,NA,NA,0.401515152,"Arthropoda","Arachnida","Acari","Acariformes","Oribatida","mesofauna",22.2921,1.41,5,10,50,40,4.5,5.27,56.55,13.21666667,"boreal forest","coniferous","TRUE",2025,1150,7.5,4,"sandy loam",7,861,60,25,10,7.5,1150,NA,7,86.1,23,6367,2.16790212616664
"140","301","136","Lindberg_2002a","Lindberg_2002a_1","evenness",NA,"FALSE","Oribatida",NA,NA,"tullgren funnel","October","Autumn","precip_inc","undisturbed vs disturbed",0.68,0.61,NA,NA,NA,NA,NA,NA,NA,4,4,"FALSE",">0.05",NA,100,10,137,137,2555,NA,NA,NA,0.401515152,"Arthropoda","Arachnida","Acari","Acariformes","Oribatida","mesofauna",22.2921,1.41,5,10,50,40,4.5,5.27,56.55,13.21666667,"boreal forest","coniferous","TRUE",2025,1150,7.5,4,"sandy loam",7,861,60,25,10,7.5,1150,NA,7,86.1,23,6367,2.16790212616664
"141","302","138","Lindberg_2002a","Lindberg_2002a_1","alpha diversity","fishers alpha","FALSE","Oribatida",NA,NA,"tullgren funnel","October","Autumn","precip_inc","undisturbed vs disturbed",4.7,3.65,NA,NA,NA,NA,NA,NA,NA,4,4,"TRUE","<0.05",NA,100,10,137,137,2555,NA,NA,NA,0.401515152,"Arthropoda","Arachnida","Acari","Acariformes","Oribatida","mesofauna",22.2921,1.41,5,10,50,40,4.5,5.27,56.55,13.21666667,"boreal forest","coniferous","TRUE",2025,1150,7.5,4,"sandy loam",7,861,60,25,10,7.5,1150,NA,7,86.1,23,6367,2.16790212616664
"142","303","140","Lindberg_2002a","Lindberg_2002a_1","alpha diversity","shannon wiener","FALSE","Oribatida",NA,NA,"tullgren funnel","October","Autumn","precip_inc","undisturbed vs disturbed",2.35,1.99,NA,NA,NA,NA,NA,NA,NA,4,4,"TRUE","<0.05",NA,100,10,137,137,2555,NA,NA,NA,0.401515152,"Arthropoda","Arachnida","Acari","Acariformes","Oribatida","mesofauna",22.2921,1.41,5,10,50,40,4.5,5.27,56.55,13.21666667,"boreal forest","coniferous","TRUE",2025,1150,7.5,4,"sandy loam",7,861,60,25,10,7.5,1150,NA,7,86.1,23,6367,2.16790212616664
"143","304","142","Lindberg_2002a","Lindberg_2002a_1","alpha diversity","simpsons index","FALSE","Oribatida",NA,NA,"tullgren funnel","October","Autumn","precip_inc","undisturbed vs disturbed",31,26,NA,NA,NA,0.9,NA,NA,"SE",4,4,"FALSE",">0.05",NA,100,10,137,137,2555,NA,NA,NA,0.401515152,"Arthropoda","Arachnida","Acari","Acariformes","Oribatida","mesofauna",22.2921,1.41,5,10,50,40,4.5,5.27,56.55,13.21666667,"boreal forest","coniferous","TRUE",2025,1150,7.5,4,"sandy loam",7,861,60,25,10,7.5,1150,NA,7,86.1,23,6367,2.16790212616664
"144","127","146","Lindberg_2004a","Lindberg_2004a_1","abundance",NA,"FALSE","Collembola",NA,"fungivore","tullgren funnel","September","Autumn","precip_inc","undisturbed vs disturbed",41200,39100,NA,NA,8300,4100,NA,NA,"SE",4,4,"FALSE",">0.05",NA,100,8,NA,NA,4750,NA,NA,NA,NA,"Arthropoda","Entognatha","Collembola",NA,NA,"mesofauna",22.2921,1.41,5,10,50,40,4.5,5.27,64.11666667,19.45,"boreal forest","coniferous","TRUE",2500,590,NA,NA,NA,1.20000004768372,599,NA,NA,NA,1.20000004768372,590,"fungivore",1.20000004768372,59.9,26,9273,1.47242984691763
"145","128","150","Lindberg_2004a","Lindberg_2004a_1","alpha diversity","shannon wiener","FALSE","Collembola",NA,"fungivore","tullgren funnel","September","Autumn","precip_inc","undisturbed vs disturbed",2.04,2.2,NA,NA,0.06,0.04,NA,NA,"SE",4,4,"FALSE",">0.05",NA,100,8,NA,NA,4750,NA,NA,NA,NA,"Arthropoda","Entognatha","Collembola",NA,NA,"mesofauna",22.2921,1.41,5,10,50,40,4.5,5.27,64.11666667,19.45,"boreal forest","coniferous","TRUE",2500,590,NA,NA,NA,1.20000004768372,599,NA,NA,NA,1.20000004768372,590,"fungivore",1.20000004768372,59.9,26,9273,1.47242984691763
"146","129","151","Lindberg_2004a","Lindberg_2004a_1","alpha diversity","species number","FALSE","Collembola",NA,"fungivore","tullgren funnel","September","Autumn","precip_inc","undisturbed vs disturbed",14.9,17,NA,NA,1,1.1,NA,NA,"SE",4,4,"FALSE",">0.05",NA,100,8,NA,NA,4750,NA,NA,NA,NA,"Arthropoda","Entognatha","Collembola",NA,NA,"mesofauna",22.2921,1.41,5,10,50,40,4.5,5.27,64.11666667,19.45,"boreal forest","coniferous","TRUE",2500,590,NA,NA,NA,1.20000004768372,599,NA,NA,NA,1.20000004768372,590,"fungivore",1.20000004768372,59.9,26,9273,1.47242984691763
"147","189","147","Lindberg_2004a","Lindberg_2004a_1","abundance",NA,"FALSE","Macroarthropods","predator",NA,"tullgren funnel","September","Autumn","precip_inc","undisturbed vs disturbed",630,800,NA,NA,110,200,NA,NA,"SE",4,4,"FALSE",">0.05",NA,100,8,NA,NA,4750,NA,NA,NA,NA,"Arthropoda",NA,NA,NA,NA,"macrofauna",22.2921,1.41,5,10,50,40,4.5,5.27,64.11666667,19.45,"boreal forest","coniferous","TRUE",2500,590,NA,NA,NA,1.20000004768372,599,NA,NA,NA,1.20000004768372,590,"predator",1.20000004768372,59.9,26,9273,1.47242984691763
"148","218","145","Lindberg_2004a","Lindberg_2004a_1","abundance",NA,"FALSE","Mesostigmata",NA,"predator","tullgren funnel","September","Autumn","precip_inc","undisturbed vs disturbed",11600,13600,NA,NA,2000,2300,NA,NA,"SE",4,4,"FALSE",">0.05",NA,100,8,NA,NA,4750,NA,NA,NA,NA,"Arthropoda","Arachnida",NA,"Parasitiformes","Mesostigmata","mesofauna",22.2921,1.41,5,10,50,40,4.5,5.27,64.11666667,19.45,"boreal forest","coniferous","TRUE",2500,590,NA,NA,NA,1.20000004768372,599,NA,NA,NA,1.20000004768372,590,"predator",1.20000004768372,59.9,26,9273,1.47242984691763
"149","305","144","Lindberg_2004a","Lindberg_2004a_1","abundance",NA,"FALSE","Oribatida",NA,NA,"tullgren funnel","September","Autumn","precip_inc","undisturbed vs disturbed",59800,93300,NA,NA,4500,38200,NA,NA,"SE",4,4,"FALSE",">0.05",NA,100,8,NA,NA,4750,NA,NA,NA,NA,"Arthropoda","Arachnida","Acari","Acariformes","Oribatida","mesofauna",22.2921,1.41,5,10,50,40,4.5,5.27,64.11666667,19.45,"boreal forest","coniferous","TRUE",2500,590,NA,NA,NA,1.20000004768372,599,NA,NA,NA,1.20000004768372,590,NA,1.20000004768372,59.9,26,9273,1.47242984691763
"150","306","148","Lindberg_2004a","Lindberg_2004a_1","alpha diversity","shannon wiener","FALSE","Oribatida",NA,NA,"tullgren funnel","September","Autumn","precip_inc","undisturbed vs disturbed",2.2,2.12,NA,NA,0.12,0.39,NA,NA,"SE",4,4,"FALSE",">0.05",NA,100,8,NA,NA,4750,NA,NA,NA,NA,"Arthropoda","Arachnida","Acari","Acariformes","Oribatida","mesofauna",22.2921,1.41,5,10,50,40,4.5,5.27,64.11666667,19.45,"boreal forest","coniferous","TRUE",2500,590,NA,NA,NA,1.20000004768372,599,NA,NA,NA,1.20000004768372,590,NA,1.20000004768372,59.9,26,9273,1.47242984691763
"151","307","149","Lindberg_2004a","Lindberg_2004a_1","alpha diversity","species number","FALSE","Oribatida",NA,NA,"tullgren funnel","September","Autumn","precip_inc","undisturbed vs disturbed",26.2,24.5,NA,NA,2.1,1.2,NA,NA,"SE",4,4,"FALSE",">0.05",NA,100,8,NA,NA,4750,NA,NA,NA,NA,"Arthropoda","Arachnida","Acari","Acariformes","Oribatida","mesofauna",22.2921,1.41,5,10,50,40,4.5,5.27,64.11666667,19.45,"boreal forest","coniferous","TRUE",2500,590,NA,NA,NA,1.20000004768372,599,NA,NA,NA,1.20000004768372,590,NA,1.20000004768372,59.9,26,9273,1.47242984691763
"152","130","159","Lindberg_2006a","Lindberg_2006a_1","abundance",NA,"FALSE","Collembola",NA,"fungivore","tullgren funnel","October","Autumn","drought","undisturbed vs disturbed",8064.516129,33724.34018,NA,NA,733.1378299,10997.06745,NA,NA,"SE",4,4,"TRUE","<0.05",0.005,7854,10,70,35,2190,NA,NA,NA,0.401515152,"Arthropoda","Entognatha","Collembola",NA,NA,"mesofauna",22.2921,1.41,5,10,50,40,4.5,5.27,56.55,13.21666667,"boreal forest","coniferous","TRUE",506.25,1150,7.5,4,"sandy loam",7,861,60,25,10,7.5,1150,"fungivore",7,86.1,23,6367,2.16790212616664
"153","131","160","Lindberg_2006a","Lindberg_2006a_1","abundance",NA,"FALSE","Collembola",NA,"fungivore","tullgren funnel","October","Autumn","drought","undisturbed vs disturbed",25659.82405,34457.47801,NA,NA,19794.72141,5131.964809,NA,NA,"SE",4,4,"TRUE","<0.05",0.008,7854,10,70,35,2555,NA,NA,NA,0.401515152,"Arthropoda","Entognatha","Collembola",NA,NA,"mesofauna",22.2921,1.41,5,10,50,40,4.5,5.27,56.55,13.21666667,"boreal forest","coniferous","TRUE",506.25,1150,7.5,4,"sandy loam",7,861,60,25,10,7.5,1150,"fungivore",7,86.1,23,6367,2.16790212616664
"154","132","161","Lindberg_2006a","Lindberg_2006a_1","abundance",NA,"FALSE","Collembola",NA,"fungivore","tullgren funnel","November","Autumn","drought","undisturbed vs disturbed",65249.26686,118035.1906,NA,NA,17595.30792,16129.03226,NA,NA,"SE",4,4,"FALSE",NA,NA,7854,10,70,35,2920,NA,NA,NA,0.401515152,"Arthropoda","Entognatha","Collembola",NA,NA,"mesofauna",22.2921,1.41,5,10,50,40,4.5,5.27,56.55,13.21666667,"boreal forest","coniferous","TRUE",506.25,1150,7.5,4,"sandy loam",7,861,60,25,10,7.5,1150,"fungivore",7,86.1,23,6367,2.16790212616664
"155","133","162","Lindberg_2006a","Lindberg_2006a_1","abundance",NA,"FALSE","Collembola",NA,"fungivore","tullgren funnel","November","Autumn","drought","undisturbed vs disturbed",30791.78886,50586.51026,NA,NA,3665.68915,5865.102639,NA,NA,"SE",4,4,"FALSE",NA,NA,7854,10,70,35,3285,NA,NA,NA,0.401515152,"Arthropoda","Entognatha","Collembola",NA,NA,"mesofauna",22.2921,1.41,5,10,50,40,4.5,5.27,56.55,13.21666667,"boreal forest","coniferous","TRUE",506.25,1150,7.5,4,"sandy loam",7,861,60,25,10,7.5,1150,"fungivore",7,86.1,23,6367,2.16790212616664
"156","134","163","Lindberg_2006a","Lindberg_2006a_1","abundance",NA,"FALSE","Collembola",NA,"fungivore","tullgren funnel","October","Autumn","drought","undisturbed vs disturbed",38123.16716,34457.47801,NA,NA,2199.41349,5131.964809,NA,NA,"SE",4,4,"FALSE",NA,NA,7854,10,70,35,NA,365,NA,NA,0.401515152,"Arthropoda","Entognatha","Collembola",NA,NA,"mesofauna",22.2921,1.41,5,10,50,40,4.5,5.27,56.55,13.21666667,"boreal forest","coniferous","TRUE",506.25,1150,7.5,4,"sandy loam",7,861,60,25,10,7.5,1150,"fungivore",7,86.1,23,6367,2.16790212616664
"157","135","164","Lindberg_2006a","Lindberg_2006a_1","abundance",NA,"FALSE","Collembola",NA,"fungivore","tullgren funnel","November","Autumn","drought","undisturbed vs disturbed",159090.9091,118035.1906,NA,NA,28592.37537,16129.03226,NA,NA,"SE",4,4,"FALSE",NA,NA,7854,10,70,35,NA,730,NA,NA,0.401515152,"Arthropoda","Entognatha","Collembola",NA,NA,"mesofauna",22.2921,1.41,5,10,50,40,4.5,5.27,56.55,13.21666667,"boreal forest","coniferous","TRUE",506.25,1150,7.5,4,"sandy loam",7,861,60,25,10,7.5,1150,"fungivore",7,86.1,23,6367,2.16790212616664
"158","136","165","Lindberg_2006a","Lindberg_2006a_1","abundance",NA,"FALSE","Collembola",NA,"fungivore","tullgren funnel","November","Autumn","drought","undisturbed vs disturbed",60850.43988,50586.51026,NA,NA,8064.516129,5865.102639,NA,NA,"SE",4,4,"FALSE",NA,NA,7854,10,70,35,NA,1095,NA,NA,0.401515152,"Arthropoda","Entognatha","Collembola",NA,NA,"mesofauna",22.2921,1.41,5,10,50,40,4.5,5.27,56.55,13.21666667,"boreal forest","coniferous","TRUE",506.25,1150,7.5,4,"sandy loam",7,861,60,25,10,7.5,1150,"fungivore",7,86.1,23,6367,2.16790212616664
"159","137","180","Lindberg_2006a","Lindberg_2006a_1","alpha diversity","richness","FALSE","Collembola",NA,"fungivore","tullgren funnel","October","Autumn","drought","undisturbed vs disturbed",10.96062992,13.95275591,NA,NA,0.94488189,1.637795276,NA,NA,"SE",4,4,"TRUE","<0.05",0.028,7854,10,70,35,2190,NA,NA,NA,0.401515152,"Arthropoda","Entognatha","Collembola",NA,NA,"mesofauna",22.2921,1.41,5,10,50,40,4.5,5.27,56.55,13.21666667,"boreal forest","coniferous","TRUE",506.25,1150,7.5,4,"sandy loam",7,861,60,25,10,7.5,1150,"fungivore",7,86.1,23,6367,2.16790212616664
"160","138","181","Lindberg_2006a","Lindberg_2006a_1","alpha diversity","richness","FALSE","Collembola",NA,"fungivore","tullgren funnel","October","Autumn","drought","undisturbed vs disturbed",11.49606299,14.74015748,NA,NA,0.62992126,0.881889764,NA,NA,"SE",4,4,"TRUE","<0.05",0.018,7854,10,70,35,2555,NA,NA,NA,0.401515152,"Arthropoda","Entognatha","Collembola",NA,NA,"mesofauna",22.2921,1.41,5,10,50,40,4.5,5.27,56.55,13.21666667,"boreal forest","coniferous","TRUE",506.25,1150,7.5,4,"sandy loam",7,861,60,25,10,7.5,1150,"fungivore",7,86.1,23,6367,2.16790212616664
"161","139","182","Lindberg_2006a","Lindberg_2006a_1","alpha diversity","richness","FALSE","Collembola",NA,"fungivore","tullgren funnel","November","Autumn","drought","undisturbed vs disturbed",17.29133858,15.52755906,NA,NA,0.818897638,0.598425197,NA,NA,"SE",4,4,"FALSE",NA,NA,7854,10,70,35,2920,NA,NA,NA,0.401515152,"Arthropoda","Entognatha","Collembola",NA,NA,"mesofauna",22.2921,1.41,5,10,50,40,4.5,5.27,56.55,13.21666667,"boreal forest","coniferous","TRUE",506.25,1150,7.5,4,"sandy loam",7,861,60,25,10,7.5,1150,"fungivore",7,86.1,23,6367,2.16790212616664
"162","140","183","Lindberg_2006a","Lindberg_2006a_1","alpha diversity","richness","FALSE","Collembola",NA,"fungivore","tullgren funnel","November","Autumn","drought","undisturbed vs disturbed",12,14.96062992,NA,NA,0.913385827,0.440944882,NA,NA,"SE",4,4,"TRUE","<0.05",0.028,7854,10,70,35,3285,NA,NA,NA,0.401515152,"Arthropoda","Entognatha","Collembola",NA,NA,"mesofauna",22.2921,1.41,5,10,50,40,4.5,5.27,56.55,13.21666667,"boreal forest","coniferous","TRUE",506.25,1150,7.5,4,"sandy loam",7,861,60,25,10,7.5,1150,"fungivore",7,86.1,23,6367,2.16790212616664
"163","141","184","Lindberg_2006a","Lindberg_2006a_1","alpha diversity","richness","FALSE","Collembola",NA,"fungivore","tullgren funnel","October","Autumn","drought","undisturbed vs disturbed",13.54330709,14.74015748,NA,NA,0.472440945,0.881889764,NA,NA,"SE",4,4,"FALSE",NA,NA,7854,10,70,35,NA,365,NA,NA,0.401515152,"Arthropoda","Entognatha","Collembola",NA,NA,"mesofauna",22.2921,1.41,5,10,50,40,4.5,5.27,56.55,13.21666667,"boreal forest","coniferous","TRUE",506.25,1150,7.5,4,"sandy loam",7,861,60,25,10,7.5,1150,"fungivore",7,86.1,23,6367,2.16790212616664
"164","142","185","Lindberg_2006a","Lindberg_2006a_1","alpha diversity","richness","FALSE","Collembola",NA,"fungivore","tullgren funnel","November","Autumn","drought","undisturbed vs disturbed",14.23622047,15.52755906,NA,NA,1.480314961,0.598425197,NA,NA,"SE",4,4,"FALSE",NA,NA,7854,10,70,35,NA,730,NA,NA,0.401515152,"Arthropoda","Entognatha","Collembola",NA,NA,"mesofauna",22.2921,1.41,5,10,50,40,4.5,5.27,56.55,13.21666667,"boreal forest","coniferous","TRUE",506.25,1150,7.5,4,"sandy loam",7,861,60,25,10,7.5,1150,"fungivore",7,86.1,23,6367,2.16790212616664
"165","143","186","Lindberg_2006a","Lindberg_2006a_1","alpha diversity","richness","FALSE","Collembola",NA,"fungivore","tullgren funnel","November","Autumn","drought","undisturbed vs disturbed",13.73228346,14.96062992,NA,NA,0.913385827,0.440944882,NA,NA,"SE",4,4,"FALSE",NA,NA,7854,10,70,35,NA,1095,NA,NA,0.401515152,"Arthropoda","Entognatha","Collembola",NA,NA,"mesofauna",22.2921,1.41,5,10,50,40,4.5,5.27,56.55,13.21666667,"boreal forest","coniferous","TRUE",506.25,1150,7.5,4,"sandy loam",7,861,60,25,10,7.5,1150,"fungivore",7,86.1,23,6367,2.16790212616664
"166","144","200","Lindberg_2006a","Lindberg_2006a_1","alpha diversity","shannon wiener","FALSE","Collembola",NA,"fungivore","tullgren funnel","October","Autumn","drought","undisturbed vs disturbed",1.22,1.85,NA,NA,0.36,0.05,NA,NA,"SE",4,4,"TRUE","<0.05",0.008,7854,10,70,35,2555,NA,NA,NA,0.401515152,"Arthropoda","Entognatha","Collembola",NA,NA,"mesofauna",22.2921,1.41,5,10,50,40,4.5,5.27,56.55,13.21666667,"boreal forest","coniferous","TRUE",506.25,1150,7.5,4,"sandy loam",7,861,60,25,10,7.5,1150,"fungivore",7,86.1,23,6367,2.16790212616664
"167","145","201","Lindberg_2006a","Lindberg_2006a_1","alpha diversity","shannon wiener","FALSE","Collembola",NA,"fungivore","tullgren funnel","November","Autumn","drought","undisturbed vs disturbed",1.86,1.81,NA,NA,0.08,0.07,NA,NA,"SE",4,4,"FALSE",NA,NA,7854,10,70,35,2920,NA,NA,NA,0.401515152,"Arthropoda","Entognatha","Collembola",NA,NA,"mesofauna",22.2921,1.41,5,10,50,40,4.5,5.27,56.55,13.21666667,"boreal forest","coniferous","TRUE",506.25,1150,7.5,4,"sandy loam",7,861,60,25,10,7.5,1150,"fungivore",7,86.1,23,6367,2.16790212616664
